task,source_file,setting,embedding,baseline,primary_metric,secondary_metric,primary_value,primary_baseline,primary_delta,secondary_value,secondary_baseline,secondary_delta,failure_type
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mDC;direction=mHSC-GM->mDC;protocol=strict;clf=mlp;seed=2;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=1969;n_test_edges=257;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,v4_plain_best,baseline,auroc,precision_at_k,0.642248,0.617221,0.02502700000000002,0.505,0.51,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mESC;direction=mHSC-GM->mESC;protocol=native;clf=lr;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=16744;oov_train_rate=0.1820663586728265;oov_test_rate=0.9997014747149084;oov_policy=mean_embedding,scconcept,baseline,auroc,precision_at_k,0.502475,0.498024,0.004450999999999983,0.55,0.555,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=native;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.82049,0.798547,0.021943000000000046,0.905,0.91,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=native;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,precision_at_k,0.821542,0.798547,0.022994999999999988,0.905,0.91,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=native;clf=mlp;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,precision_at_k,0.815182,0.797779,0.017402999999999946,0.92,0.925,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=native;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,precision_at_k,0.80986,0.804695,0.005164999999999975,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=native;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.824591,0.804695,0.019895999999999914,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=strict;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.82049,0.798547,0.021943000000000046,0.905,0.91,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=strict;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,precision_at_k,0.821542,0.798547,0.022994999999999988,0.905,0.91,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=strict;clf=mlp;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,precision_at_k,0.815182,0.797779,0.017402999999999946,0.92,0.925,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=strict;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,precision_at_k,0.80986,0.804695,0.005164999999999975,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=strict;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.824591,0.804695,0.019895999999999914,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=coverage_matched;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.82049,0.798547,0.021943000000000046,0.905,0.91,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=coverage_matched;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,precision_at_k,0.821542,0.798547,0.022994999999999988,0.905,0.91,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=coverage_matched;clf=mlp;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,precision_at_k,0.815182,0.797779,0.017402999999999946,0.92,0.925,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=coverage_matched;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,precision_at_k,0.80986,0.804695,0.005164999999999975,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=coverage_matched;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.824591,0.804695,0.019895999999999914,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=topology_matched;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.82049,0.798547,0.021943000000000046,0.905,0.91,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=topology_matched;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,precision_at_k,0.821542,0.798547,0.022994999999999988,0.905,0.91,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=topology_matched;clf=mlp;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,precision_at_k,0.815182,0.797779,0.017402999999999946,0.92,0.925,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=topology_matched;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,precision_at_k,0.80986,0.804695,0.005164999999999975,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mHSC-L;direction=mHSC-GM->mHSC-L;protocol=topology_matched;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.824591,0.804695,0.019895999999999914,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mDC;direction=mHSC-L->mDC;protocol=strict;clf=mlp;seed=0;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=2011;n_test_edges=257;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.684326,0.65869,0.025635999999999992,0.515,0.52,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mESC;direction=mHSC-L->mESC;protocol=native;clf=lr;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=16744;oov_train_rate=0.1820663586728265;oov_test_rate=0.9997014747149084;oov_policy=mean_embedding,minus,baseline,auroc,precision_at_k,0.506427,0.501834,0.004592999999999958,0.54,0.545,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mESC;direction=mHSC-L->mESC;protocol=native;clf=lr;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=16744;oov_train_rate=0.1820663586728265;oov_test_rate=0.9997014747149084;oov_policy=mean_embedding,v4_plain_best,baseline,auroc,precision_at_k,0.506427,0.501834,0.004592999999999958,0.54,0.545,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mESC;direction=mHSC-L->mESC;protocol=native;clf=lr;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=16744;oov_train_rate=0.1820663586728265;oov_test_rate=0.9997014747149084;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,precision_at_k,0.502617,0.50066,0.0019569999999999865,0.55,0.555,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mESC;direction=mHSC-L->mESC;protocol=native;clf=lr;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=16744;oov_train_rate=0.1820663586728265;oov_test_rate=0.9997014747149084;oov_policy=mean_embedding,cl_v6_fair,baseline,auroc,precision_at_k,0.504451,0.498665,0.005785999999999958,0.555,0.56,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-E;direction=mHSC-L->mHSC-E;protocol=native;clf=mlp;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,precision_at_k,0.636667,0.628958,0.007708999999999966,0.555,0.56,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-E;direction=mHSC-L->mHSC-E;protocol=strict;clf=mlp;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,precision_at_k,0.636667,0.628958,0.007708999999999966,0.555,0.56,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-E;direction=mHSC-L->mHSC-E;protocol=coverage_matched;clf=mlp;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,precision_at_k,0.636667,0.628958,0.007708999999999966,0.555,0.56,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;direction=mHSC-L->mHSC-GM;protocol=native;clf=mlp;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.851683,0.841631,0.01005199999999995,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;direction=mHSC-L->mHSC-GM;protocol=strict;clf=mlp;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.851683,0.841631,0.01005199999999995,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;direction=mHSC-L->mHSC-GM;protocol=coverage_matched;clf=mlp;seed=1;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,precision_at_k,0.851683,0.841631,0.01005199999999995,0.91,0.915,-0.0050000000000000044,AUROC improves but Precision@K drops
